Name,Year,Month,Total,Average,Maximum,Longitude,Latitude,Elevation,Month_help
Sion_SIO,1988,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1988,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1988,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1988,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1988,December,1,0.032258064516129,1,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1989,January,5,0.387096774193548,5,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1989,February,6,0.321428571428571,5,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1989,March,3,0.290322580645161,4,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1989,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1989,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1989,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1989,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1989,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1989,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1989,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1989,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1989,December,0,0,0,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1990,January,0,0,0,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1990,February,20,0.892857142857143,15,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1990,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1990,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1990,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1990,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1990,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1990,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1990,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1990,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1990,November,4,0.133333333333333,4,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1990,December,13,2.09677419354839,4,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1991,January,5,0.67741935483871,5,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1991,February,40,5.82142857142857,26,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1991,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1991,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1991,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1991,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1991,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1991,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1991,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1991,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1991,November,2,0.0666666666666667,2,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1991,December,1,0.032258064516129,1,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1992,January,0,0,0,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1992,February,1,0.0344827586206897,1,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1992,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1992,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1992,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1992,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1992,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1992,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1992,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1992,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1992,November,10,0.433333333333333,10,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1992,December,12,0.612903225806452,9,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1993,January,1,0.032258064516129,1,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1993,February,0,0,0,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1993,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1993,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1993,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1993,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1993,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1993,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1993,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1993,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1993,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1993,December,15,2.16129032258065,10,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1994,January,6,0.419354838709677,6,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1994,February,0,0,0,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1994,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1994,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1994,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1994,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1994,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1994,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1994,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1994,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1994,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1994,December,0,0,0,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1995,January,17,0.935483870967742,10,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1995,February,10,0.714285714285714,10,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1995,March,3,0.0967741935483871,3,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1995,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1995,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1995,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1995,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1995,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1995,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1995,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1995,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1995,December,4,0.129032258064516,2,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1996,January,0,0,0,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1996,February,29,2.10344827586207,25,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1996,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1996,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1996,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1996,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1996,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1996,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1996,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1996,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1996,November,83,6.03333333333333,43,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1996,December,1,8.70967741935484,35,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1997,January,0,0.032258064516129,1,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1997,February,0,0,0,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1997,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1997,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1997,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1997,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1997,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1997,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1997,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1997,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1997,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1997,December,0,0,0,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1998,January,21,2.80645161290323,19,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1998,February,0,1.53571428571429,5,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1998,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1998,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1998,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1998,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1998,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1998,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1998,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1998,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1998,November,5,0.166666666666667,3,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1998,December,1,0.032258064516129,1,7.33021445357744,46.2186428546253,482,6
Sion_SIO,1999,January,12,1,7,7.33021445357744,46.2186428546253,482,7
Sion_SIO,1999,February,66,14.1071428571429,51,7.33021445357744,46.2186428546253,482,8
Sion_SIO,1999,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,1999,April,5,0.166666666666667,5,7.33021445357744,46.2186428546253,482,10
Sion_SIO,1999,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,1999,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,1999,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,1999,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,1999,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,1999,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,1999,November,25,3.83333333333333,25,7.33021445357744,46.2186428546253,482,5
Sion_SIO,1999,December,31,2.93548387096774,14,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2000,January,1,5.2258064516129,8,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2000,February,7,0.482758620689655,5,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2000,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2000,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2000,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2000,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2000,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2000,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2000,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2000,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2000,November,1,0.0333333333333333,1,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2000,December,0,0,0,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2001,January,2,0.129032258064516,2,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2001,February,10,0.428571428571429,10,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2001,March,16,0.67741935483871,16,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2001,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2001,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2001,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2001,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2001,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2001,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2001,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2001,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2001,December,5,0.354838709677419,4,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2002,January,0,0,0,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2002,February,2,0.0714285714285714,2,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2002,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2002,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2002,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2002,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2002,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2002,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2002,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2002,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2002,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2002,December,0,0,0,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2003,January,5,0.258064516129032,4,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2003,February,4,2.10714285714286,4,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2003,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2003,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2003,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2003,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2003,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2003,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2003,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2003,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2003,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2003,December,0,0,0,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2004,January,23,1.41935483870968,11,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2004,February,0,0.137931034482759,2,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2004,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2004,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2004,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2004,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2004,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2004,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2004,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2004,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2004,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2004,December,22,4.12903225806452,17,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2005,January,37,8.38709677419355,30,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2005,February,7,2.89285714285714,16,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2005,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2005,April,1,0.0333333333333333,1,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2005,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2005,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2005,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2005,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2005,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2005,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2005,November,6,0.7,6,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2005,December,24,2.35483870967742,14,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2006,January,4,3.93548387096774,10,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2006,February,0,0,0,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2006,March,24,2.61290322580645,20,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2006,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2006,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2006,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2006,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2006,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2006,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2006,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2006,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2006,December,0,0,0,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2007,January,1,0.032258064516129,1,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2007,February,0,0,0,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2007,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2007,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2007,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2007,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2007,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2007,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2007,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2007,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2007,November,2,0.0666666666666667,2,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2007,December,1,0.032258064516129,1,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2008,January,5,0.161290322580645,3,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2008,February,0,0,0,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2008,March,12,0.483870967741936,12,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2008,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2008,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2008,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2008,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2008,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2008,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2008,October,2,0.0666666666666667,2,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2008,November,30,4.86666666666667,30,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2008,December,31,2.64516129032258,12,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2009,January,35,7.25806451612903,30,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2009,February,8,3.67857142857143,13,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2009,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2009,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2009,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2009,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2009,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2009,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2009,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2009,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2009,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2009,December,15,0.612903225806452,7,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2010,January,18,1.12903225806452,6,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2010,February,0,0.821428571428571,5,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2010,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2010,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2010,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2010,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2010,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2010,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2010,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2010,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2010,November,1,0.0333333333333333,1,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2010,December,29,2.48387096774194,20,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2011,January,0,0,0,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2011,February,0,0,0,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2011,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2011,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2011,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2011,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2011,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2011,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2011,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2011,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2011,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2011,December,55,4.87096774193548,30,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2012,January,3,1.74193548387097,10,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2012,February,0,0.0344827586206897,1,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2012,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2012,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2012,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2012,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2012,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2012,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2012,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2012,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2012,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2012,December,112,12.258064516129,47,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2013,January,5,0.161290322580645,4,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2013,February,24,1,10,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2013,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2013,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2013,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2013,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2013,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2013,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2013,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2013,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2013,November,3,0.0666666666666667,2,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2013,December,0,0.129032258064516,3,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2014,January,3,0.0967741935483871,3,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2014,February,2,0.0714285714285714,2,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2014,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2014,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2014,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2014,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2014,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2014,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2014,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2014,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2014,November,0,0,0,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2014,December,32,3.90322580645161,32,7.33021445357744,46.2186428546253,482,6
Sion_SIO,2015,January,36,3.09677419354839,18,7.33021445357744,46.2186428546253,482,7
Sion_SIO,2015,February,0,1.92857142857143,11,7.33021445357744,46.2186428546253,482,8
Sion_SIO,2015,March,0,0,0,7.33021445357744,46.2186428546253,482,9
Sion_SIO,2015,April,0,0,0,7.33021445357744,46.2186428546253,482,10
Sion_SIO,2015,May,0,0,0,7.33021445357744,46.2186428546253,482,11
Sion_SIO,2015,June,0,0,0,7.33021445357744,46.2186428546253,482,12
Sion_SIO,2015,July,0,0,0,7.33021445357744,46.2186428546253,482,1
Sion_SIO,2015,August,0,0,0,7.33021445357744,46.2186428546253,482,2
Sion_SIO,2015,September,0,0,0,7.33021445357744,46.2186428546253,482,3
Sion_SIO,2015,October,0,0,0,7.33021445357744,46.2186428546253,482,4
Sion_SIO,2015,November,5,0.166666666666667,5,7.33021445357744,46.2186428546253,482,5
Sion_SIO,2015,December,0,0,0,7.33021445357744,46.2186428546253,482,6
St_Gallen,1970,January,20,13.258064516129,22,9.3985161714995,47.4254774516025,775,7
St_Gallen,1970,February,169,20.3928571428571,46,9.3985161714995,47.4254774516025,775,8
St_Gallen,1970,March,65,22.0967741935484,51,9.3985161714995,47.4254774516025,775,9
St_Gallen,1970,April,34,1.73333333333333,8,9.3985161714995,47.4254774516025,775,10
St_Gallen,1970,May,0,0,0,9.3985161714995,47.4254774516025,775,11
St_Gallen,1970,June,0,0,0,9.3985161714995,47.4254774516025,775,12
St_Gallen,1970,July,0,0,0,9.3985161714995,47.4254774516025,775,1
St_Gallen,1970,August,0,0,0,9.3985161714995,47.4254774516025,775,2
St_Gallen,1970,September,0,0,0,9.3985161714995,47.4254774516025,775,3
St_Gallen,1970,October,0,0,0,9.3985161714995,47.4254774516025,775,4
St_Gallen,1970,November,1,0.0333333333333333,1,9.3985161714995,47.4254774516025,775,5
St_Gallen,1970,December,44,4.48387096774194,20,9.3985161714995,47.4254774516025,775,6
St_Gallen,1971,January,4,10.741935483871,24,9.3985161714995,47.4254774516025,775,7
St_Gallen,1971,February,76,12.1428571428571,31,9.3985161714995,47.4254774516025,775,8
St_Gallen,1971,March,26,15.5806451612903,36,9.3985161714995,47.4254774516025,775,9
